locus_id	target	gene_id	context	dist_bp	topo_hops	orientation	effect	fractional_depth
locus_split_21c97b14	ISEc8_IS66_unknown_stitched	2394944_1_682	INSIDE	0	0	opposite strand	NONE	0.934
locus_split_21c97b14	ISEc8_IS66_unknown_stitched	1610728_1_91	INSIDE	0	0	same strand	NONE	0.934
locus_split_b470ffb1	IS1397_IS3_IS150_stitched	2402624_2_185	INSIDE	0	0	opposite strand	NONE	0.549
locus_split_b470ffb1	IS1397_IS3_IS150_stitched	2402624_256_778	INSIDE	0	0	same strand	NONE	0.549
locus_split_b470ffb1	IS1397_IS3_IS150_stitched	2418836_1_217	INSIDE	0	0	opposite strand	NONE	0.549
locus_split_b470ffb1	IS1397_IS3_IS150_stitched	2379064_2_161	INSIDE	0	0	same strand	NONE	0.549
locus_split_b470ffb1	IS1397_IS3_IS150_stitched	2420094_44315_44435	UPSTREAM	3	1	same strand	NONE	0.549
locus_split_b470ffb1	IS1397_IS3_IS150_stitched	2420094_43298_44309	UPSTREAM	129	1	same strand	NONE	0.549
locus_split_b470ffb1	IS1397_IS3_IS150_stitched	2420094_42726_43290	UPSTREAM	1148	1	same strand	NONE	0.549
locus_split_437d1cc2	IS1397_IS3_IS150_stitched	1130321_2_140	INSIDE	0	0	same strand	NONE	1.0
locus_split_437d1cc2	IS1397_IS3_IS150_stitched	2408214_0_330	INSIDE	0	0	same strand	NONE	1.0
locus_split_437d1cc2	IS1397_IS3_IS150_stitched	2379064_2_161	UPSTREAM	2	1	same strand	NONE	1.0
locus_split_437d1cc2	IS1397_IS3_IS150_stitched	2421274_232_979	DOWNSTREAM	161	0	opposite strand	NONE	1.0
locus_split_437d1cc2	IS1397_IS3_IS150_stitched	2421274_1014_1770	DOWNSTREAM	943	0	opposite strand	NONE	1.0
locus_split_437d1cc2	IS1397_IS3_IS150_stitched	2421274_1794_2781	DOWNSTREAM	1723	0	same strand	NONE	1.0
locus_split_0ae08bed	IS1397_IS3_IS150_stitched	2191308_0_141	INSIDE	0	0	same strand	NONE	0.934
locus_split_0ae08bed	IS1397_IS3_IS150_stitched	2408214_0_330	INSIDE	0	0	same strand	NONE	0.934
locus_split_0ae08bed	IS1397_IS3_IS150_stitched	2419940_122_758	DOWNSTREAM	51	0	opposite strand	NONE	0.934
locus_split_0ae08bed	IS1397_IS3_IS150_stitched	2419940_758_1763	DOWNSTREAM	687	0	opposite strand	NONE	0.934
locus_split_0ae08bed	IS1397_IS3_IS150_stitched	2419940_1871_2285	DOWNSTREAM	1800	0	opposite strand	NONE	0.934
locus_split_d0e31195	IS629_IS3_IS51_stitched	2402724_2_332	INSIDE	0	0	same strand	NONE	1.0
locus_split_d0e31195	IS629_IS3_IS51_stitched	2400660_0_93	INSIDE	0	0	opposite strand	NONE	1.0
locus_split_d0e31195	IS629_IS3_IS51_stitched	2417357_2_161	INSIDE	0	0	same strand	NONE	1.0
locus_split_d0e31195	IS629_IS3_IS51_stitched	2402724_448_1957	UPSTREAM	81	0	same strand	NONE	1.0
locus_split_d0e31195	IS629_IS3_IS51_stitched	2402724_2153_2267	UPSTREAM	1786	0	same strand	NONE	1.0
locus_split_d0e31195	IS629_IS3_IS51_stitched	2402724_2465_2549	UPSTREAM	2098	0	same strand	NONE	1.0
locus_split_d0e31195	IS629_IS3_IS51_stitched	2419496_0_495	DOWNSTREAM	0	1	opposite strand	NONE	1.0
locus_split_d0e31195	IS629_IS3_IS51_stitched	2419496_759_2844	DOWNSTREAM	759	1	same strand	NONE	1.0
locus_split_d0e31195	IS629_IS3_IS51_stitched	2419496_2854_5458	DOWNSTREAM	2854	1	same strand	NONE	1.0
locus_split_1fdfd20d	IS200C_IS200/IS605_IS200_stitched	2283869_2_107	INSIDE	0	0	same strand	NONE	0.799
locus_split_1fdfd20d	IS200C_IS200/IS605_IS200_stitched	2419304_0_246	INSIDE	0	0	same strand	NONE	0.799
locus_split_1fdfd20d	IS200C_IS200/IS605_IS200_stitched	2413113_64_190	INSIDE	0	0	same strand	NONE	0.799
locus_split_1fdfd20d	IS200C_IS200/IS605_IS200_stitched	2417025_0_168	UPSTREAM	0	1	opposite strand	NONE	0.799
locus_split_1fdfd20d	IS200C_IS200/IS605_IS200_stitched	2418595_0_168	UPSTREAM	0	1	opposite strand	NONE	0.799
locus_split_1fdfd20d	IS200C_IS200/IS605_IS200_stitched	2368124_12_144	UPSTREAM	213	2	same strand	NONE	0.799
locus_split_ab2828da	IS1203E_IS3_IS51_stitched	2393385_0_87	INSIDE	0	0	opposite strand	NONE	0.379
locus_split_ab2828da	IS1203E_IS3_IS51_stitched	2395472_2_509	INSIDE	0	0	opposite strand	NONE	0.379
locus_split_ab2828da	IS1203E_IS3_IS51_stitched	2400660_0_93	INSIDE	0	0	same strand	NONE	0.379
locus_split_ab2828da	IS1203E_IS3_IS51_stitched	2402366_2_314	UPSTREAM	2	1	opposite strand	NONE	0.379
locus_split_ab2828da	IS1203E_IS3_IS51_stitched	2380052_74_386	UPSTREAM	2	1	opposite strand	NONE	0.379
locus_split_ab2828da	IS1203E_IS3_IS51_stitched	2417355_0_207	DOWNSTREAM	0	1	opposite strand	NONE	0.379
locus_split_ab2828da	IS1203E_IS3_IS51_stitched	2417355_388_538	DOWNSTREAM	388	1	opposite strand	NONE	0.379
locus_split_ab2828da	IS1203E_IS3_IS51_stitched	2417355_724_958	DOWNSTREAM	724	1	same strand	NONE	0.379
locus_split_32bf61d4	IS1203_IS3_IS51_stitched	2395472_2_509	OVERLAPPING_END	0	0	same strand	DISRUPTED	1.0
locus_split_32bf61d4	IS1203_IS3_IS51_stitched	2400660_0_93	INSIDE	0	0	opposite strand	NONE	1.0
locus_split_32bf61d4	IS1203_IS3_IS51_stitched	2417357_2_161	INSIDE	0	0	same strand	NONE	1.0
locus_split_32bf61d4	IS1203_IS3_IS51_stitched	2419496_0_495	OVERLAPPING_END	0	0	same strand	DISRUPTED	1.0
locus_split_32bf61d4	IS1203_IS3_IS51_stitched	2419496_759_2844	DOWNSTREAM	688	0	opposite strand	NONE	1.0
locus_split_32bf61d4	IS1203_IS3_IS51_stitched	2419496_2854_5458	DOWNSTREAM	2783	0	opposite strand	NONE	1.0
locus_split_32bf61d4	IS1203_IS3_IS51_stitched	2419496_5628_9234	DOWNSTREAM	5557	0	opposite strand	NONE	1.0
locus_split_733f0948	IS600_IS3_IS3_stitched	2417307_36_138	INSIDE	0	0	same strand	NONE	1.0
locus_split_733f0948	IS600_IS3_IS3_stitched	2409810_1_889	INSIDE	0	0	same strand	NONE	1.0
locus_split_733f0948	IS600_IS3_IS3_stitched	2420354_0_66	INSIDE	0	0	same strand	NONE	1.0
locus_split_733f0948	IS600_IS3_IS3_stitched	2396236_2_239	UPSTREAM	1	1	same strand	NONE	1.0
locus_split_733f0948	IS600_IS3_IS3_stitched	2420354_214_891	DOWNSTREAM	104	0	same strand	NONE	1.0
locus_split_733f0948	IS600_IS3_IS3_stitched	2420354_946_2092	DOWNSTREAM	836	0	opposite strand	NONE	1.0
locus_split_78f40997	IS600_IS3_IS3_stitched	2418794_1258_1360	OVERLAPPING_END	0	0	opposite strand	DISRUPTED	1.0
locus_split_78f40997	IS600_IS3_IS3_stitched	2409810_1_889	INSIDE	0	0	same strand	NONE	1.0
locus_split_78f40997	IS600_IS3_IS3_stitched	2418702_2_533	OVERLAPPING_END	0	0	same strand	DISRUPTED	1.0
locus_split_78f40997	IS600_IS3_IS3_stitched	2418702_581_809	DOWNSTREAM	472	0	opposite strand	NONE	1.0
locus_split_78f40997	IS600_IS3_IS3_stitched	2315248_77_158	DOWNSTREAM	703	1	opposite strand	NONE	1.0
locus_split_78f40997	IS600_IS3_IS3_stitched	2315248_1_76	DOWNSTREAM	785	1	same strand	NONE	1.0
locus_split_f3068bf3	IS1A_IS1_unknown_stitched	2418770_2_146	INSIDE	0	0	same strand	NONE	1.0
locus_split_f3068bf3	IS1A_IS1_unknown_stitched	2420454_0_111	INSIDE	0	0	opposite strand	NONE	1.0
locus_split_f3068bf3	IS1A_IS1_unknown_stitched	2421094_2_137	INSIDE	0	0	same strand	NONE	1.0
locus_split_f3068bf3	IS1A_IS1_unknown_stitched	2420366_55_256	UPSTREAM	1	1	same strand	NONE	1.0
locus_split_3f0ac090	IS1A_IS1_unknown_stitched	2421096_0_111	INSIDE	0	0	same strand	NONE	0.383
locus_split_3f0ac090	IS1A_IS1_unknown_stitched	2416801_0_141	INSIDE	0	0	same strand	NONE	0.383
locus_split_3f0ac090	IS1A_IS1_unknown_stitched	2420860_0_267	INSIDE	0	0	same strand	NONE	0.383
locus_split_3f0ac090	IS1A_IS1_unknown_stitched	2421094_2_137	UPSTREAM	2	1	opposite strand	NONE	0.383
locus_split_cddb2940	IS21_IS21_unknown_stitched	2419762_10857_10989	OVERLAPPING_END	0	0	same strand	DISRUPTED	1.0
locus_split_cddb2940	IS21_IS21_unknown_stitched	2419762_8864_9107	OVERLAPPING_START	0	0	opposite strand	DISRUPTED	1.0
locus_split_cddb2940	IS21_IS21_unknown_stitched	2419762_11045_11135	UPSTREAM	1	0	opposite strand	NONE	1.0
locus_split_cddb2940	IS21_IS21_unknown_stitched	2419762_11184_11400	UPSTREAM	140	0	same strand	NONE	1.0
locus_split_cddb2940	IS21_IS21_unknown_stitched	2419762_11436_11526	UPSTREAM	392	0	opposite strand	NONE	1.0
locus_split_cddb2940	IS21_IS21_unknown_stitched	2419762_8344_8437	DOWNSTREAM	267	0	opposite strand	NONE	1.0
locus_split_cddb2940	IS21_IS21_unknown_stitched	2419762_7636_7792	DOWNSTREAM	912	0	opposite strand	NONE	1.0
locus_split_cddb2940	IS21_IS21_unknown_stitched	2419762_6463_7609	DOWNSTREAM	1095	0	same strand	NONE	1.0
locus_d8c52d1a	IS1203E_IS3_IS51	2380052_74_386	INSIDE	0	0	same strand	NONE	1.0
locus_528c8b66	IS1203E_IS3_IS51	2402366_2_314	INSIDE	0	0	same strand	NONE	1.0
locus_a1ccf23d	IS15DIV_IS6_unknown	2408206_2_296	INSIDE	0	0	opposite strand	NONE	1.0
locus_a1ccf23d	IS15DIV_IS6_unknown	2420950_1_112	DOWNSTREAM	3	1	opposite strand	NONE	1.0
locus_a1ccf23d	IS15DIV_IS6_unknown	2421022_0_111	DOWNSTREAM	3	1	opposite strand	NONE	1.0
locus_2003c799	ISSd1_IS3_IS3	2409810_1_889	INSIDE	0	0	same strand	NONE	1.0
locus_2003c799	ISSd1_IS3_IS3	2418702_2_533	DOWNSTREAM	2	1	same strand	NONE	1.0
locus_2003c799	ISSd1_IS3_IS3	2418702_581_809	DOWNSTREAM	581	1	opposite strand	NONE	1.0
locus_2003c799	ISSd1_IS3_IS3	2420354_0_66	DOWNSTREAM	0	1	same strand	NONE	1.0
locus_2003c799	ISSd1_IS3_IS3	2411647_500_884	DOWNSTREAM	971	3	same strand	NONE	1.0
locus_05f2da7d	ISEc52_IS3_IS3	2410721_2_383	INSIDE	0	0	same strand	NONE	1.0
locus_05f2da7d	ISEc52_IS3_IS3	2419986_2_209	UPSTREAM	2	1	same strand	NONE	1.0
locus_05f2da7d	ISEc52_IS3_IS3	2419986_235_538	UPSTREAM	235	1	same strand	NONE	1.0
locus_05f2da7d	ISEc52_IS3_IS3	2416971_21_225	UPSTREAM	2	1	same strand	NONE	1.0
locus_05f2da7d	ISEc52_IS3_IS3	2421188_1_1168	UPSTREAM	611	2	opposite strand	NONE	1.0
locus_05f2da7d	ISEc52_IS3_IS3	2419904_0_147	DOWNSTREAM	0	1	opposite strand	NONE	1.0
locus_05f2da7d	ISEc52_IS3_IS3	2420364_0_192	DOWNSTREAM	0	1	opposite strand	NONE	1.0
locus_c9101785	ISEc8_IS66_unknown	2411647_2_107	INSIDE	0	0	same strand	NONE	1.0
locus_c9101785	ISEc8_IS66_unknown	2411647_156_450	INSIDE	0	0	same strand	NONE	1.0
locus_c9101785	ISEc8_IS66_unknown	2411647_500_884	INSIDE	0	0	same strand	NONE	1.0
locus_5317c836	ISEc9_IS1380_unknown	2414719_1_838	INSIDE	0	0	same strand	NONE	1.0
locus_5317c836	ISEc9_IS1380_unknown	2417323_1_142	DOWNSTREAM	1	1	opposite strand	NONE	1.0
locus_5317c836	ISEc9_IS1380_unknown	2418864_1_142	DOWNSTREAM	1	1	opposite strand	NONE	1.0
locus_b9303d89	ISEc22_IS66_unknown	2416987_1_934	INSIDE	0	0	same strand	NONE	1.0
locus_b9303d89	ISEc22_IS66_unknown	2416987_1002_1071	DOWNSTREAM	31	0	same strand	NONE	1.0
locus_77b45ba8	ISEc1_ISAs1_unknown	2418119_12903_14040	INSIDE	0	0	same strand	NONE	1.0
locus_77b45ba8	ISEc1_ISAs1_unknown	2418119_14441_14759	UPSTREAM	257	0	opposite strand	NONE	1.0
locus_77b45ba8	ISEc1_ISAs1_unknown	2418119_14851_16351	UPSTREAM	667	0	opposite strand	NONE	1.0
locus_77b45ba8	ISEc1_ISAs1_unknown	2418119_16463_17525	UPSTREAM	2279	0	same strand	NONE	1.0
locus_77b45ba8	ISEc1_ISAs1_unknown	2418119_12263_12833	DOWNSTREAM	60	0	opposite strand	NONE	1.0
locus_77b45ba8	ISEc1_ISAs1_unknown	2418119_11243_12089	DOWNSTREAM	804	0	same strand	NONE	1.0
locus_77b45ba8	ISEc1_ISAs1_unknown	2418119_10254_11148	DOWNSTREAM	1745	0	opposite strand	NONE	1.0
locus_6a94397c	ISEc24_IS3_IS51	2418565_61183_61768	OVERLAPPING_START	0	0	opposite strand	DISRUPTED	1.0
locus_6a94397c	ISEc24_IS3_IS51	2418565_61905_64563	UPSTREAM	193	0	opposite strand	NONE	1.0
locus_6a94397c	ISEc24_IS3_IS51	2418565_64568_64772	UPSTREAM	2856	0	opposite strand	NONE	1.0
locus_6a94397c	ISEc24_IS3_IS51	2418565_64785_65955	UPSTREAM	3073	0	opposite strand	NONE	1.0
locus_6a94397c	ISEc24_IS3_IS51	2418565_60591_60909	DOWNSTREAM	109	0	opposite strand	NONE	1.0
locus_6a94397c	ISEc24_IS3_IS51	2418565_59510_60587	DOWNSTREAM	431	0	opposite strand	NONE	1.0
locus_6a94397c	ISEc24_IS3_IS51	2418565_59185_59479	DOWNSTREAM	1539	0	opposite strand	NONE	1.0
locus_1e4b43f2	IS4_IS4_IS4	2418565_67710_68427	INSIDE	0	0	same strand	NONE	1.0
locus_1e4b43f2	IS4_IS4_IS4	2418565_68561_68846	INSIDE	0	0	same strand	NONE	1.0
locus_1e4b43f2	IS4_IS4_IS4	2418565_68956_70132	UPSTREAM	51	0	same strand	NONE	1.0
locus_1e4b43f2	IS4_IS4_IS4	2418565_70346_71438	UPSTREAM	1441	0	same strand	NONE	1.0
locus_1e4b43f2	IS4_IS4_IS4	2418565_71554_72139	UPSTREAM	2649	0	same strand	NONE	1.0
locus_1e4b43f2	IS4_IS4_IS4	2418565_67551_67638	DOWNSTREAM	37	0	opposite strand	NONE	1.0
locus_1e4b43f2	IS4_IS4_IS4	2418565_67222_67393	DOWNSTREAM	282	0	opposite strand	NONE	1.0
locus_1e4b43f2	IS4_IS4_IS4	2418565_66836_67088	DOWNSTREAM	587	0	opposite strand	NONE	1.0
locus_e2151917	ISCfr4_IS30_unknown	2418565_112719_113925	OVERLAPPING_START	0	0	opposite strand	DISRUPTED	1.0
locus_e2151917	ISCfr4_IS30_unknown	2418565_111974_112592	UPSTREAM	434	0	same strand	NONE	1.0
locus_e2151917	ISCfr4_IS30_unknown	2418565_111462_111591	UPSTREAM	1435	0	opposite strand	NONE	1.0
locus_e2151917	ISCfr4_IS30_unknown	2418565_110957_111371	UPSTREAM	1655	0	opposite strand	NONE	1.0
locus_e2151917	ISCfr4_IS30_unknown	2418565_114049_116725	DOWNSTREAM	40	0	opposite strand	NONE	1.0
locus_e2151917	ISCfr4_IS30_unknown	2418565_117201_117849	DOWNSTREAM	3192	0	same strand	NONE	1.0
locus_e2151917	ISCfr4_IS30_unknown	2418565_118006_118168	DOWNSTREAM	3997	0	opposite strand	NONE	1.0
locus_a87efcfa	IS5_IS5_IS5	2418768_216_1197	INSIDE	0	0	same strand	NONE	1.0
locus_a87efcfa	IS5_IS5_IS5	2418768_1198_1330	OVERLAPPING_START	0	0	opposite strand	DISRUPTED	1.0
locus_a87efcfa	IS5_IS5_IS5	2404970_60_483	DOWNSTREAM	130	1	same strand	NONE	1.0
locus_a887d863	IS30D_IS30_unknown	2418794_85_1237	INSIDE	0	0	same strand	NONE	1.0
locus_a887d863	IS30D_IS30_unknown	2418794_1258_1360	OVERLAPPING_START	0	0	opposite strand	DISRUPTED	1.0
locus_a887d863	IS30D_IS30_unknown	2409810_1_889	DOWNSTREAM	79	1	opposite strand	NONE	1.0
locus_a887d863	IS30D_IS30_unknown	2420354_214_891	DOWNSTREAM	1186	2	opposite strand	NONE	1.0
locus_a887d863	IS30D_IS30_unknown	2411647_156_450	DOWNSTREAM	2377	4	opposite strand	NONE	1.0
locus_a887d863	IS30D_IS30_unknown	2420294_20045_20507	DOWNSTREAM	2062	4	opposite strand	NONE	1.0
locus_952a83b1	IS200C_IS200/IS605_IS200	2419304_0_246	INSIDE	0	0	same strand	NONE	1.0
locus_952a83b1	IS200C_IS200/IS605_IS200	2413113_64_190	DOWNSTREAM	3	1	same strand	NONE	1.0
locus_beb371b5	ISEc12_IS21_unknown	2419454_87_834	INSIDE	0	0	same strand	NONE	1.0
locus_beb371b5	ISEc12_IS21_unknown	2419454_848_2369	INSIDE	0	0	same strand	NONE	1.0
locus_beb371b5	ISEc12_IS21_unknown	2419806_289_739	UPSTREAM	1	1	same strand	NONE	1.0
locus_beb371b5	ISEc12_IS21_unknown	2419806_0_222	UPSTREAM	518	1	same strand	NONE	1.0
locus_beb371b5	ISEc12_IS21_unknown	2418533_18_1641	UPSTREAM	18	1	same strand	NONE	1.0
locus_beb371b5	ISEc12_IS21_unknown	2356224_2_101	UPSTREAM	742	2	same strand	NONE	1.0
locus_beb371b5	ISEc12_IS21_unknown	161047_1_70	DOWNSTREAM	3	1	opposite strand	NONE	1.0
locus_beb371b5	ISEc12_IS21_unknown	2417725_78_417	DOWNSTREAM	80	1	opposite strand	NONE	1.0
locus_beb371b5	ISEc12_IS21_unknown	2417725_432_843	DOWNSTREAM	434	1	opposite strand	NONE	1.0
locus_ff9f617c	ISKox3_ISL3_unknown	2419478_999_1746	INSIDE	0	0	same strand	NONE	1.0
locus_ff9f617c	ISKox3_ISL3_unknown	2419478_1802_1871	UPSTREAM	53	0	opposite strand	NONE	1.0
locus_ff9f617c	ISKox3_ISL3_unknown	2419478_2297_2558	UPSTREAM	548	0	opposite strand	NONE	1.0
locus_ff9f617c	ISKox3_ISL3_unknown	2419478_2599_3160	UPSTREAM	850	0	opposite strand	NONE	1.0
locus_ff9f617c	ISKox3_ISL3_unknown	2419478_532_709	DOWNSTREAM	262	0	same strand	NONE	1.0
locus_ff9f617c	ISKox3_ISL3_unknown	2419478_2_260	DOWNSTREAM	711	0	same strand	NONE	1.0
locus_ff9f617c	ISKox3_ISL3_unknown	2264833_0_132	DOWNSTREAM	971	1	opposite strand	NONE	1.0
locus_5c8a86ce	IS100kyp_IS21_unknown	2419762_8864_9107	OVERLAPPING_START	0	0	same strand	DISRUPTED	1.0
locus_5c8a86ce	IS100kyp_IS21_unknown	2419762_9133_10156	INSIDE	0	0	same strand	NONE	1.0
locus_5c8a86ce	IS100kyp_IS21_unknown	2419762_10158_10848	INSIDE	0	0	same strand	NONE	1.0
locus_5c8a86ce	IS100kyp_IS21_unknown	2419762_10857_10989	OVERLAPPING_END	0	0	opposite strand	DISRUPTED	1.0
locus_5c8a86ce	IS100kyp_IS21_unknown	2419762_8344_8437	UPSTREAM	610	0	same strand	NONE	1.0
locus_5c8a86ce	IS100kyp_IS21_unknown	2419762_7636_7792	UPSTREAM	1255	0	same strand	NONE	1.0
locus_5c8a86ce	IS100kyp_IS21_unknown	2419762_6463_7609	UPSTREAM	1438	0	opposite strand	NONE	1.0
locus_5c8a86ce	IS100kyp_IS21_unknown	2419762_11045_11135	DOWNSTREAM	131	0	same strand	NONE	1.0
locus_5c8a86ce	IS100kyp_IS21_unknown	2419762_11184_11400	DOWNSTREAM	270	0	opposite strand	NONE	1.0
locus_5c8a86ce	IS100kyp_IS21_unknown	2419762_11436_11526	DOWNSTREAM	522	0	same strand	NONE	1.0
locus_bc8ba337	ISEc20_IS110_unknown	2419762_12971_14168	INSIDE	0	0	same strand	NONE	1.0
locus_bc8ba337	ISEc20_IS110_unknown	2419762_14250_14340	INSIDE	0	0	opposite strand	NONE	1.0
locus_bc8ba337	ISEc20_IS110_unknown	2419762_14399_14633	UPSTREAM	0	0	opposite strand	NONE	1.0
locus_bc8ba337	ISEc20_IS110_unknown	2419762_14931_15108	UPSTREAM	532	0	opposite strand	NONE	1.0
locus_bc8ba337	ISEc20_IS110_unknown	2419762_15347_15548	UPSTREAM	948	0	same strand	NONE	1.0
locus_bc8ba337	ISEc20_IS110_unknown	2419762_12569_12848	DOWNSTREAM	92	0	same strand	NONE	1.0
locus_bc8ba337	ISEc20_IS110_unknown	2419762_11873_12482	DOWNSTREAM	458	0	same strand	NONE	1.0
locus_bc8ba337	ISEc20_IS110_unknown	2419762_11681_11804	DOWNSTREAM	1136	0	opposite strand	NONE	1.0
locus_ebcc8a59	ISEc49_IS66_unknown	2419876_6208_6751	OVERLAPPING_START	0	0	same strand	DISRUPTED	1.0
locus_ebcc8a59	ISEc49_IS66_unknown	2419876_6757_7789	INSIDE	0	0	same strand	NONE	1.0
locus_ebcc8a59	ISEc49_IS66_unknown	2419876_7801_8389	OVERLAPPING_END	0	0	same strand	DISRUPTED	1.0
locus_ebcc8a59	ISEc49_IS66_unknown	2419876_4894_5422	UPSTREAM	1048	0	same strand	NONE	1.0
locus_ebcc8a59	ISEc49_IS66_unknown	2419876_4502_4676	UPSTREAM	1794	0	same strand	NONE	1.0
locus_ebcc8a59	ISEc49_IS66_unknown	2419876_3673_4096	UPSTREAM	2374	0	same strand	NONE	1.0
locus_ebcc8a59	ISEc49_IS66_unknown	2419876_8704_9088	DOWNSTREAM	322	0	same strand	NONE	1.0
locus_ebcc8a59	ISEc49_IS66_unknown	2419876_9210_9843	DOWNSTREAM	828	0	same strand	NONE	1.0
locus_805f4d7a	ISEc49_IS66_unknown	2419876_8704_9088	OVERLAPPING_START	0	0	same strand	DISRUPTED	1.0
locus_805f4d7a	ISEc49_IS66_unknown	2419876_9210_9843	OVERLAPPING_END	0	0	same strand	DISRUPTED	1.0
locus_805f4d7a	ISEc49_IS66_unknown	2419876_7801_8389	UPSTREAM	318	0	same strand	NONE	1.0
locus_805f4d7a	ISEc49_IS66_unknown	2419876_6757_7789	UPSTREAM	918	0	same strand	NONE	1.0
locus_805f4d7a	ISEc49_IS66_unknown	2419876_6208_6751	UPSTREAM	1956	0	same strand	NONE	1.0
locus_ec8eb343	IS6100_IS6_unknown	2419936_7069_7864	INSIDE	0	0	same strand	NONE	1.0
locus_ec8eb343	IS6100_IS6_unknown	2419936_7882_7984	OVERLAPPING_END	0	0	opposite strand	DISRUPTED	1.0
locus_ec8eb343	IS6100_IS6_unknown	2419936_6567_6873	UPSTREAM	165	0	same strand	NONE	1.0
locus_ec8eb343	IS6100_IS6_unknown	2419936_5351_6557	UPSTREAM	481	0	same strand	NONE	1.0
locus_ec8eb343	IS6100_IS6_unknown	2419936_4992_5196	UPSTREAM	1842	0	same strand	NONE	1.0
locus_ec8eb343	IS6100_IS6_unknown	2419936_8054_8348	DOWNSTREAM	136	0	opposite strand	NONE	1.0
locus_ec8eb343	IS6100_IS6_unknown	2419936_8356_8887	DOWNSTREAM	438	0	opposite strand	NONE	1.0
