locus_id	target	gene_id	context	dist_bp	topo_hops	orientation	effect	fractional_depth
locus_split_af79dda0	IS600_IS3_IS3_stitched	1245048_14919_15024	INSIDE	0	0	same strand	NONE	1.0
locus_split_af79dda0	IS600_IS3_IS3_stitched	1228204_2_239	UPSTREAM	1	1	opposite strand	NONE	1.0
locus_split_af79dda0	IS600_IS3_IS3_stitched	1245048_14094_14771	DOWNSTREAM	104	0	same strand	NONE	1.0
locus_split_af79dda0	IS600_IS3_IS3_stitched	1245048_12809_14039	DOWNSTREAM	836	0	opposite strand	NONE	1.0
locus_split_af79dda0	IS600_IS3_IS3_stitched	1245048_12558_12690	DOWNSTREAM	2185	0	opposite strand	NONE	1.0
locus_split_9209d97b	IS600_IS3_IS3_stitched	1242602_1298_1439	OVERLAPPING_END	0	0	opposite strand	DISRUPTED	1.0
locus_split_9209d97b	IS600_IS3_IS3_stitched	1243758_1_889	INSIDE	0	0	same strand	NONE	1.0
locus_split_9209d97b	IS600_IS3_IS3_stitched	1242486_318_774	OVERLAPPING_END	0	0	same strand	DISRUPTED	1.0
locus_split_9209d97b	IS600_IS3_IS3_stitched	1242486_785_890	INSIDE	0	0	same strand	NONE	1.0
locus_split_9209d97b	IS600_IS3_IS3_stitched	1242486_0_270	DOWNSTREAM	472	0	opposite strand	NONE	1.0
locus_split_d4d9db01	IS1397_IS3_IS150_stitched	1241248_2_185	INSIDE	0	0	opposite strand	NONE	0.442
locus_split_d4d9db01	IS1397_IS3_IS150_stitched	1241248_256_778	INSIDE	0	0	same strand	NONE	0.442
locus_split_d4d9db01	IS1397_IS3_IS150_stitched	1234872_2_299	INSIDE	0	0	opposite strand	NONE	0.442
locus_split_d4d9db01	IS1397_IS3_IS150_stitched	1208211_1_160	INSIDE	0	0	same strand	NONE	0.442
locus_split_d4d9db01	IS1397_IS3_IS150_stitched	1015060_0_222	INSIDE	0	0	opposite strand	NONE	0.442
locus_split_d4d9db01	IS1397_IS3_IS150_stitched	1244160_0_330	INSIDE	0	0	same strand	NONE	0.442
locus_split_d4d9db01	IS1397_IS3_IS150_stitched	1245026_1_79	INSIDE	0	0	same strand	NONE	0.442
locus_split_d4d9db01	IS1397_IS3_IS150_stitched	1244964_168_1179	UPSTREAM	169	1	same strand	NONE	0.442
locus_split_d4d9db01	IS1397_IS3_IS150_stitched	1244964_1187_1799	UPSTREAM	1188	1	same strand	NONE	0.442
locus_split_d4d9db01	IS1397_IS3_IS150_stitched	1244964_1829_1907	UPSTREAM	1830	1	opposite strand	NONE	0.442
locus_split_d4d9db01	IS1397_IS3_IS150_stitched	1245026_272_1019	DOWNSTREAM	161	0	opposite strand	NONE	0.442
locus_split_d4d9db01	IS1397_IS3_IS150_stitched	1245026_1054_1810	DOWNSTREAM	943	0	opposite strand	NONE	0.442
locus_split_d4d9db01	IS1397_IS3_IS150_stitched	1245026_1834_2821	DOWNSTREAM	1723	0	same strand	NONE	0.442
locus_split_454976f9	IS1397_IS3_IS150_stitched	1216050_2_299	INSIDE	0	0	same strand	NONE	1.0
locus_split_454976f9	IS1397_IS3_IS150_stitched	1208211_1_160	INSIDE	0	0	same strand	NONE	1.0
locus_split_454976f9	IS1397_IS3_IS150_stitched	1015060_0_222	INSIDE	0	0	opposite strand	NONE	1.0
locus_split_454976f9	IS1397_IS3_IS150_stitched	1244160_0_330	INSIDE	0	0	same strand	NONE	1.0
locus_split_454976f9	IS1397_IS3_IS150_stitched	1244458_31424_31544	OVERLAPPING_END	0	0	opposite strand	DISRUPTED	1.0
locus_split_454976f9	IS1397_IS3_IS150_stitched	1244458_30781_31417	DOWNSTREAM	51	0	opposite strand	NONE	1.0
locus_split_454976f9	IS1397_IS3_IS150_stitched	1244458_29776_30781	DOWNSTREAM	687	0	opposite strand	NONE	1.0
locus_split_454976f9	IS1397_IS3_IS150_stitched	1244458_29254_29668	DOWNSTREAM	1800	0	opposite strand	NONE	1.0
locus_split_eac71bd8	IS1397_IS3_IS150_stitched	1234872_2_299	INSIDE	0	0	same strand	NONE	0.817
locus_split_eac71bd8	IS1397_IS3_IS150_stitched	1208211_1_160	INSIDE	0	0	same strand	NONE	0.817
locus_split_eac71bd8	IS1397_IS3_IS150_stitched	1015060_0_222	INSIDE	0	0	opposite strand	NONE	0.817
locus_split_eac71bd8	IS1397_IS3_IS150_stitched	1244160_0_330	INSIDE	0	0	same strand	NONE	0.817
locus_split_eac71bd8	IS1397_IS3_IS150_stitched	1244458_31424_31544	DOWNSTREAM	35	1	opposite strand	NONE	0.817
locus_split_eac71bd8	IS1397_IS3_IS150_stitched	1244458_30781_31417	DOWNSTREAM	162	1	opposite strand	NONE	0.817
locus_split_eac71bd8	IS1397_IS3_IS150_stitched	1244458_29776_30781	DOWNSTREAM	798	1	opposite strand	NONE	0.817
locus_split_1031a8fe	ISEc8_IS66_unknown_stitched	1135873_1_76	INSIDE	0	0	same strand	NONE	0.512
locus_split_1031a8fe	ISEc8_IS66_unknown_stitched	1135873_77_158	INSIDE	0	0	opposite strand	NONE	0.512
locus_split_1031a8fe	ISEc8_IS66_unknown_stitched	1236644_0_147	INSIDE	0	0	opposite strand	NONE	0.512
locus_split_1031a8fe	ISEc8_IS66_unknown_stitched	1236644_196_490	INSIDE	0	0	opposite strand	NONE	0.512
locus_split_1031a8fe	ISEc8_IS66_unknown_stitched	1236644_540_942	INSIDE	0	0	opposite strand	NONE	0.512
locus_split_1031a8fe	ISEc8_IS66_unknown_stitched	1235120_0_363	INSIDE	0	0	same strand	NONE	0.512
locus_split_1031a8fe	ISEc8_IS66_unknown_stitched	1125059_2_221	INSIDE	0	0	opposite strand	NONE	0.512
locus_split_1031a8fe	ISEc8_IS66_unknown_stitched	1240608_0_192	INSIDE	0	0	same strand	NONE	0.512
locus_split_1031a8fe	ISEc8_IS66_unknown_stitched	1242486_0_270	UPSTREAM	0	1	opposite strand	NONE	0.512
locus_split_1031a8fe	ISEc8_IS66_unknown_stitched	1242486_318_774	UPSTREAM	318	1	same strand	NONE	0.512
locus_split_1031a8fe	ISEc8_IS66_unknown_stitched	1242486_785_890	UPSTREAM	785	1	same strand	NONE	0.512
locus_split_ba01036f	ISEc8_IS66_unknown_stitched	1236644_0_147	INSIDE	0	0	same strand	NONE	0.983
locus_split_ba01036f	ISEc8_IS66_unknown_stitched	1236644_196_490	INSIDE	0	0	same strand	NONE	0.983
locus_split_ba01036f	ISEc8_IS66_unknown_stitched	1236644_540_942	INSIDE	0	0	same strand	NONE	0.983
locus_split_ba01036f	ISEc8_IS66_unknown_stitched	1235120_0_363	INSIDE	0	0	same strand	NONE	0.983
locus_split_ba01036f	ISEc8_IS66_unknown_stitched	1234604_2_221	INSIDE	0	0	same strand	NONE	0.983
locus_split_ba01036f	ISEc8_IS66_unknown_stitched	1240608_0_192	DOWNSTREAM	1	1	opposite strand	NONE	0.983
locus_split_de7836eb	ISEc8_IS66_unknown_stitched	1235120_0_363	INSIDE	0	0	same strand	NONE	0.988
locus_split_de7836eb	ISEc8_IS66_unknown_stitched	1125059_2_221	INSIDE	0	0	same strand	NONE	0.988
locus_split_075966c1	IS1A_IS1_unknown_stitched	1245138_99_444	INSIDE	0	0	same strand	NONE	0.533
locus_split_075966c1	IS1A_IS1_unknown_stitched	1208153_0_267	INSIDE	0	0	same strand	NONE	0.533
locus_split_075966c1	IS1A_IS1_unknown_stitched	1236016_1227_1353	DOWNSTREAM	17	0	opposite strand	NONE	0.533
locus_split_075966c1	IS1A_IS1_unknown_stitched	1236016_562_1078	DOWNSTREAM	292	0	same strand	NONE	0.533
locus_split_075966c1	IS1A_IS1_unknown_stitched	1236016_211_325	DOWNSTREAM	1045	0	opposite strand	NONE	0.533
locus_split_aede6e1c	IS21_IS21_unknown_stitched	1244402_13521_13653	OVERLAPPING_END	0	0	same strand	DISRUPTED	1.0
locus_split_aede6e1c	IS21_IS21_unknown_stitched	1244402_11528_11771	OVERLAPPING_START	0	0	opposite strand	DISRUPTED	1.0
locus_split_aede6e1c	IS21_IS21_unknown_stitched	1244402_13709_13799	UPSTREAM	1	0	opposite strand	NONE	1.0
locus_split_aede6e1c	IS21_IS21_unknown_stitched	1244402_13848_14064	UPSTREAM	140	0	same strand	NONE	1.0
locus_split_aede6e1c	IS21_IS21_unknown_stitched	1244402_14089_14281	UPSTREAM	381	0	opposite strand	NONE	1.0
locus_split_aede6e1c	IS21_IS21_unknown_stitched	1244402_11008_11101	DOWNSTREAM	267	0	opposite strand	NONE	1.0
locus_split_aede6e1c	IS21_IS21_unknown_stitched	1244402_10300_10456	DOWNSTREAM	912	0	opposite strand	NONE	1.0
locus_split_aede6e1c	IS21_IS21_unknown_stitched	1244402_9127_10273	DOWNSTREAM	1095	0	same strand	NONE	1.0
locus_a584334d	IS1G_IS1_unknown	1171599_2_173	INSIDE	0	0	opposite strand	NONE	1.0
locus_a584334d	IS1G_IS1_unknown	1245046_512122_512206	UPSTREAM	1	1	same strand	NONE	1.0
locus_a584334d	IS1G_IS1_unknown	1245046_511491_512118	UPSTREAM	89	1	same strand	NONE	1.0
locus_a584334d	IS1G_IS1_unknown	1245046_508995_511476	UPSTREAM	731	1	same strand	NONE	1.0
locus_a584334d	IS1G_IS1_unknown	1245136_1_181	DOWNSTREAM	1	1	opposite strand	NONE	1.0
locus_a584334d	IS1G_IS1_unknown	1245136_225_444	DOWNSTREAM	225	1	opposite strand	NONE	1.0
locus_a584334d	IS1G_IS1_unknown	1245138_99_444	DOWNSTREAM	99	1	opposite strand	NONE	1.0
locus_a584334d	IS1G_IS1_unknown	1208153_0_267	DOWNSTREAM	447	2	opposite strand	NONE	1.0
locus_732e2ed6	IS1A_IS1_unknown	1208153_0_267	INSIDE	0	0	same strand	NONE	1.0
locus_732e2ed6	IS1A_IS1_unknown	1245038_99340_99433	DOWNSTREAM	3	1	same strand	NONE	1.0
locus_732e2ed6	IS1A_IS1_unknown	1245038_98886_99339	DOWNSTREAM	97	1	same strand	NONE	1.0
locus_732e2ed6	IS1A_IS1_unknown	1245038_98286_98805	DOWNSTREAM	631	1	opposite strand	NONE	1.0
locus_3a36d512	IS200C_IS200/IS605_IS200	1221552_0_495	INSIDE	0	0	same strand	NONE	1.0
locus_3a36d512	IS200C_IS200/IS605_IS200	1227142_12_144	UPSTREAM	12	1	same strand	NONE	1.0
locus_16d2f83d	IS1F_IS1_unknown	1236482_2_266	INSIDE	0	0	same strand	NONE	1.0
locus_16d2f83d	IS1F_IS1_unknown	1245106_18576_18642	UPSTREAM	3	1	opposite strand	NONE	1.0
locus_16d2f83d	IS1F_IS1_unknown	1245106_18249_18561	UPSTREAM	84	1	same strand	NONE	1.0
locus_16d2f83d	IS1F_IS1_unknown	1245106_17791_18130	UPSTREAM	515	1	same strand	NONE	1.0
locus_4161e1ed	IS200C_IS200/IS605_IS200	1241860_1_493	INSIDE	0	0	same strand	NONE	1.0
locus_4411ea47	IS30_IS30_unknown	1242602_125_1277	INSIDE	0	0	same strand	NONE	1.0
locus_4411ea47	IS30_IS30_unknown	1242602_1298_1439	OVERLAPPING_START	0	0	opposite strand	DISRUPTED	1.0
locus_4411ea47	IS30_IS30_unknown	1242602_2_80	DOWNSTREAM	38	0	opposite strand	NONE	1.0
locus_4411ea47	IS30_IS30_unknown	1243758_1_889	DOWNSTREAM	119	1	opposite strand	NONE	1.0
locus_4411ea47	IS30_IS30_unknown	1245048_14919_15024	DOWNSTREAM	1013	2	opposite strand	NONE	1.0
locus_3d22c1f6	ISEc22_IS66_unknown	1243212_180_1233	INSIDE	0	0	same strand	NONE	1.0
locus_3d22c1f6	ISEc22_IS66_unknown	1243212_1_112	DOWNSTREAM	31	0	same strand	NONE	1.0
locus_6495e55e	ISKox3_ISL3_unknown	1243600_17022_17184	OVERLAPPING_START	0	0	same strand	DISRUPTED	1.0
locus_6495e55e	ISKox3_ISL3_unknown	1243600_17186_17891	INSIDE	0	0	same strand	NONE	1.0
locus_6495e55e	ISKox3_ISL3_unknown	1243600_16332_16593	UPSTREAM	548	0	opposite strand	NONE	1.0
locus_6495e55e	ISKox3_ISL3_unknown	1243600_15730_16291	UPSTREAM	850	0	opposite strand	NONE	1.0
locus_6495e55e	ISKox3_ISL3_unknown	1243600_15262_15691	UPSTREAM	1450	0	opposite strand	NONE	1.0
locus_6495e55e	ISKox3_ISL3_unknown	1243600_18181_18358	DOWNSTREAM	262	0	same strand	NONE	1.0
locus_6495e55e	ISKox3_ISL3_unknown	1243600_18432_18540	DOWNSTREAM	513	0	same strand	NONE	1.0
locus_6495e55e	ISKox3_ISL3_unknown	1243600_18630_18927	DOWNSTREAM	711	0	same strand	NONE	1.0
locus_1cd296c8	ISSd1_IS3_IS3	1243758_1_889	INSIDE	0	0	same strand	NONE	1.0
locus_1cd296c8	ISSd1_IS3_IS3	1245048_14094_14771	DOWNSTREAM	254	1	same strand	NONE	1.0
locus_1cd296c8	ISSd1_IS3_IS3	1245048_12809_14039	DOWNSTREAM	986	1	opposite strand	NONE	1.0
locus_fb135829	ISEc8_IS66_unknown	1244320_0_903	INSIDE	0	0	same strand	NONE	1.0
locus_fb135829	ISEc8_IS66_unknown	1244320_1031_1139	DOWNSTREAM	91	0	same strand	NONE	1.0
locus_fb135829	ISEc8_IS66_unknown	1244320_1141_2515	DOWNSTREAM	201	0	opposite strand	NONE	1.0
locus_fb135829	ISEc8_IS66_unknown	1244320_2518_2593	DOWNSTREAM	1578	0	same strand	NONE	1.0
locus_4c399b80	IS1F_IS1_unknown	1244320_3072_3282	INSIDE	0	0	same strand	NONE	1.0
locus_4c399b80	IS1F_IS1_unknown	1244320_3282_3393	INSIDE	0	0	same strand	NONE	1.0
locus_4c399b80	IS1F_IS1_unknown	1244320_2878_2998	DOWNSTREAM	59	0	opposite strand	NONE	1.0
locus_4c399b80	IS1F_IS1_unknown	1244320_2518_2593	DOWNSTREAM	464	0	opposite strand	NONE	1.0
locus_4c399b80	IS1F_IS1_unknown	1244320_1141_2515	DOWNSTREAM	542	0	same strand	NONE	1.0
locus_436e7b97	IS100kyp_IS21_unknown	1244402_11528_11771	OVERLAPPING_START	0	0	same strand	DISRUPTED	1.0
locus_436e7b97	IS100kyp_IS21_unknown	1244402_11797_12820	INSIDE	0	0	same strand	NONE	1.0
locus_436e7b97	IS100kyp_IS21_unknown	1244402_12822_13512	INSIDE	0	0	same strand	NONE	1.0
locus_436e7b97	IS100kyp_IS21_unknown	1244402_13521_13653	OVERLAPPING_END	0	0	opposite strand	DISRUPTED	1.0
locus_436e7b97	IS100kyp_IS21_unknown	1244402_11008_11101	UPSTREAM	610	0	same strand	NONE	1.0
locus_436e7b97	IS100kyp_IS21_unknown	1244402_10300_10456	UPSTREAM	1255	0	same strand	NONE	1.0
locus_436e7b97	IS100kyp_IS21_unknown	1244402_9127_10273	UPSTREAM	1438	0	opposite strand	NONE	1.0
locus_436e7b97	IS100kyp_IS21_unknown	1244402_13709_13799	DOWNSTREAM	131	0	same strand	NONE	1.0
locus_436e7b97	IS100kyp_IS21_unknown	1244402_13848_14064	DOWNSTREAM	270	0	opposite strand	NONE	1.0
locus_436e7b97	IS100kyp_IS21_unknown	1244402_14089_14281	DOWNSTREAM	511	0	same strand	NONE	1.0
locus_952ba542	ISEc20_IS110_unknown	1244402_15635_16832	INSIDE	0	0	same strand	NONE	1.0
locus_952ba542	ISEc20_IS110_unknown	1244402_16914_17004	INSIDE	0	0	opposite strand	NONE	1.0
locus_952ba542	ISEc20_IS110_unknown	1244402_17063_17297	UPSTREAM	0	0	opposite strand	NONE	1.0
locus_952ba542	ISEc20_IS110_unknown	1244402_17595_17772	UPSTREAM	532	0	opposite strand	NONE	1.0
locus_952ba542	ISEc20_IS110_unknown	1244402_18011_18212	UPSTREAM	948	0	same strand	NONE	1.0
locus_952ba542	ISEc20_IS110_unknown	1244402_15233_15512	DOWNSTREAM	92	0	same strand	NONE	1.0
locus_952ba542	ISEc20_IS110_unknown	1244402_14537_15146	DOWNSTREAM	458	0	same strand	NONE	1.0
locus_952ba542	ISEc20_IS110_unknown	1244402_14310_14403	DOWNSTREAM	1201	0	opposite strand	NONE	1.0
locus_289e7e69	ISEc52_IS3_IS3	1244434_0_249	INSIDE	0	0	same strand	NONE	1.0
locus_289e7e69	ISEc52_IS3_IS3	1244434_275_578	INSIDE	0	0	same strand	NONE	1.0
locus_be6cccd7	IS609_IS200/IS605_IS605	1244458_2_182	INSIDE	0	0	same strand	NONE	1.0
locus_be6cccd7	IS609_IS200/IS605_IS605	1244458_192_717	OVERLAPPING_START	0	0	opposite strand	DISRUPTED	1.0
locus_be6cccd7	IS609_IS200/IS605_IS605	1244458_724_808	UPSTREAM	175	0	opposite strand	NONE	1.0
locus_be6cccd7	IS609_IS200/IS605_IS605	1244458_873_1671	UPSTREAM	324	0	same strand	NONE	1.0
locus_be6cccd7	IS609_IS200/IS605_IS605	1244458_1680_2232	UPSTREAM	1131	0	same strand	NONE	1.0
locus_be6cccd7	IS609_IS200/IS605_IS605	832167_1_112	DOWNSTREAM	1	1	opposite strand	NONE	1.0
locus_be6cccd7	IS609_IS200/IS605_IS605	1244578_0_66	DOWNSTREAM	115	2	same strand	NONE	1.0
locus_be6cccd7	IS609_IS200/IS605_IS605	1244578_148_646	DOWNSTREAM	263	2	same strand	NONE	1.0
locus_138e31b6	IS609_IS200/IS605_IS605	1244570_54357_55500	INSIDE	0	0	same strand	NONE	1.0
locus_138e31b6	IS609_IS200/IS605_IS605	1244570_53350_54235	DOWNSTREAM	79	0	opposite strand	NONE	1.0
locus_138e31b6	IS609_IS200/IS605_IS605	1244570_52930_53332	DOWNSTREAM	982	0	opposite strand	NONE	1.0
locus_138e31b6	IS609_IS200/IS605_IS605	1244570_52251_52920	DOWNSTREAM	1394	0	opposite strand	NONE	1.0
locus_15d49e37	ISEc53_ISL3_unknown	1244638_66142_66661	INSIDE	0	0	same strand	NONE	1.0
locus_15d49e37	ISEc53_ISL3_unknown	1244638_66679_67900	INSIDE	0	0	same strand	NONE	1.0
locus_15d49e37	ISEc53_ISL3_unknown	1244638_65635_65995	UPSTREAM	48	0	opposite strand	NONE	1.0
locus_15d49e37	ISEc53_ISL3_unknown	1244638_64561_65158	UPSTREAM	885	0	opposite strand	NONE	1.0
locus_15d49e37	ISEc53_ISL3_unknown	1244638_63534_64083	UPSTREAM	1960	0	opposite strand	NONE	1.0
locus_15d49e37	ISEc53_ISL3_unknown	1244638_68105_68237	DOWNSTREAM	177	0	same strand	NONE	1.0
locus_15d49e37	ISEc53_ISL3_unknown	1244638_68388_68784	DOWNSTREAM	460	0	same strand	NONE	1.0
locus_15d49e37	ISEc53_ISL3_unknown	1244638_69065_69212	DOWNSTREAM	1137	0	opposite strand	NONE	1.0
locus_d87b728e	IS682_IS66_unknown	1244674_143_1244	OVERLAPPING_END	0	0	same strand	DISRUPTED	1.0
locus_d87b728e	IS682_IS66_unknown	1244674_1274_1571	INSIDE	0	0	same strand	NONE	1.0
locus_d87b728e	IS682_IS66_unknown	1244674_1621_2047	INSIDE	0	0	same strand	NONE	1.0
locus_d87b728e	IS682_IS66_unknown	1244674_2074_2278	OVERLAPPING_START	0	0	opposite strand	DISRUPTED	1.0
locus_d87b728e	IS682_IS66_unknown	1244674_2317_2515	UPSTREAM	181	0	opposite strand	NONE	1.0
locus_d87b728e	IS682_IS66_unknown	1244674_2707_3625	UPSTREAM	571	0	opposite strand	NONE	1.0
locus_d87b728e	IS682_IS66_unknown	1244674_3658_4228	UPSTREAM	1522	0	opposite strand	NONE	1.0
locus_d87b728e	IS682_IS66_unknown	1235120_0_363	DOWNSTREAM	145	1	opposite strand	NONE	1.0
locus_d87b728e	IS682_IS66_unknown	1234604_2_221	DOWNSTREAM	511	2	opposite strand	NONE	1.0
locus_d87b728e	IS682_IS66_unknown	1125059_2_221	DOWNSTREAM	511	2	opposite strand	NONE	1.0
locus_6c797b4e	IS2_IS3_IS2	1244674_11760_12126	INSIDE	0	0	same strand	NONE	1.0
locus_6c797b4e	IS2_IS3_IS2	1244674_12149_12989	INSIDE	0	0	same strand	NONE	1.0
locus_6c797b4e	IS2_IS3_IS2	1244674_10619_11609	UPSTREAM	60	0	same strand	NONE	1.0
locus_6c797b4e	IS2_IS3_IS2	1244674_9788_10523	UPSTREAM	1146	0	opposite strand	NONE	1.0
locus_6c797b4e	IS2_IS3_IS2	1244674_8829_9753	UPSTREAM	1916	0	same strand	NONE	1.0
locus_6c797b4e	IS2_IS3_IS2	1244674_13199_13304	DOWNSTREAM	199	0	opposite strand	NONE	1.0
locus_6c797b4e	IS2_IS3_IS2	1244674_13488_15579	DOWNSTREAM	488	0	same strand	NONE	1.0
locus_6c797b4e	IS2_IS3_IS2	1244674_15812_16037	DOWNSTREAM	2812	0	same strand	NONE	1.0
locus_e38e2d5d	ISEch14_IS3_IS150	1244674_18801_19005	OVERLAPPING_END	0	0	opposite strand	DISRUPTED	1.0
locus_e38e2d5d	ISEch14_IS3_IS150	1244674_19014_19437	INSIDE	0	0	same strand	NONE	1.0
locus_e38e2d5d	ISEch14_IS3_IS150	1244674_19509_20049	INSIDE	0	0	same strand	NONE	1.0
locus_e38e2d5d	ISEch14_IS3_IS150	1244674_20085_20547	INSIDE	0	0	same strand	NONE	1.0
locus_e38e2d5d	ISEch14_IS3_IS150	1244674_18296_18719	DOWNSTREAM	264	0	same strand	NONE	1.0
locus_e38e2d5d	ISEch14_IS3_IS150	1244674_18059_18236	DOWNSTREAM	747	0	opposite strand	NONE	1.0
locus_e38e2d5d	ISEch14_IS3_IS150	1244674_17693_17924	DOWNSTREAM	1059	0	same strand	NONE	1.0
locus_c1b91802	ISEc23_IS66_unknown	1244700_0_438	INSIDE	0	0	same strand	NONE	1.0
locus_c1b91802	ISEc23_IS66_unknown	1244700_468_765	INSIDE	0	0	same strand	NONE	1.0
locus_c1b91802	ISEc23_IS66_unknown	1244700_815_1241	INSIDE	0	0	same strand	NONE	1.0
locus_8ecff5e5	IS1F_IS1_unknown	1244706_2_323	INSIDE	0	0	same strand	NONE	1.0
locus_8ecff5e5	IS1F_IS1_unknown	1244706_920_3302	DOWNSTREAM	582	0	opposite strand	NONE	1.0
locus_8ecff5e5	IS1F_IS1_unknown	1244706_3316_4618	DOWNSTREAM	2978	0	opposite strand	NONE	1.0
locus_8ecff5e5	IS1F_IS1_unknown	1244706_4879_5950	DOWNSTREAM	4541	0	same strand	NONE	1.0
locus_5ec8abdc	ISEc12_IS21_unknown	1244742_87_834	INSIDE	0	0	same strand	NONE	1.0
locus_5ec8abdc	ISEc12_IS21_unknown	1244742_848_2369	INSIDE	0	0	same strand	NONE	1.0
locus_5ec8abdc	ISEc12_IS21_unknown	1243278_58_1681	UPSTREAM	58	1	same strand	NONE	1.0
locus_5ec8abdc	ISEc12_IS21_unknown	1243278_1737_2952	UPSTREAM	1737	1	same strand	NONE	1.0
locus_5ec8abdc	ISEc12_IS21_unknown	1243278_3029_3479	UPSTREAM	3029	1	same strand	NONE	1.0
locus_5ec8abdc	ISEc12_IS21_unknown	1240840_118_457	DOWNSTREAM	120	1	opposite strand	NONE	1.0
locus_5ec8abdc	ISEc12_IS21_unknown	1240840_472_883	DOWNSTREAM	474	1	opposite strand	NONE	1.0
locus_5ec8abdc	ISEc12_IS21_unknown	1240840_1103_1478	DOWNSTREAM	1105	1	opposite strand	NONE	1.0
locus_45750cec	ISEc23_IS66_unknown	1244816_2_1133	INSIDE	0	0	same strand	NONE	1.0
locus_45750cec	ISEc23_IS66_unknown	1243458_2884_3034	DOWNSTREAM	1	1	same strand	NONE	1.0
locus_45750cec	ISEc23_IS66_unknown	1243458_2549_2825	DOWNSTREAM	210	1	same strand	NONE	1.0
locus_45750cec	ISEc23_IS66_unknown	1243458_1647_2478	DOWNSTREAM	557	1	same strand	NONE	1.0
locus_e72e635f	IS1203_IS3_IS51	1244936_114_915	INSIDE	0	0	same strand	NONE	1.0
locus_e72e635f	IS1203_IS3_IS51	1244936_967_1048	OVERLAPPING_END	0	0	same strand	DISRUPTED	1.0
locus_e72e635f	IS1203_IS3_IS51	1244936_1229_1379	DOWNSTREAM	185	0	same strand	NONE	1.0
locus_e72e635f	IS1203_IS3_IS51	1244936_1565_1799	DOWNSTREAM	521	0	opposite strand	NONE	1.0
locus_e72e635f	IS1203_IS3_IS51	1244936_1835_2009	DOWNSTREAM	791	0	same strand	NONE	1.0
locus_a3ec3626	ISEc10_IS21_unknown	1244994_5948_7448	INSIDE	0	0	same strand	NONE	1.0
